Date,Quarterly Net Income
2024-03-31,393.0
2023-12-31,250.0
2023-09-30,-68.0
2023-06-30,592.0
2023-03-31,388.0
2022-12-31,550.0
2022-09-30,1135.0
2022-06-30,1058.0
2022-03-31,304.0
2021-12-31,368.0
2021-09-30,329.0
2021-06-30,449.0
2021-03-31,410.0
2020-12-31,358.0
2020-09-30,702.0
2020-06-30,1542.0
2020-03-31,1399.0
2019-12-31,1440.0
2019-09-30,1546.0
2019-06-30,1494.0
2019-03-31,1409.0
2018-12-31,947.0
2018-09-30,1444.0
2018-06-30,867.0
2018-03-31,1173.0
2017-12-31,-297.0
2017-09-30,1226.0
2017-06-30,863.0
2017-03-31,748.0
2016-12-31,649.0
2016-09-30,1033.0
2016-06-30,1050.0
2016-03-31,971.0
2015-12-31,832.0
2015-09-30,966.0
2015-06-30,927.0
2015-03-31,823.0
2014-12-31,883.0
2014-09-30,857.0
2014-06-30,715.0
2014-03-31,480.0
2013-12-31,457.0
2013-09-30,488.0
2013-06-30,491.0
2013-03-31,427.0
2012-12-31,292.0
2012-09-30,398.0
2012-06-30,387.0
2012-03-31,303.0
2011-12-31,300.0
2011-09-30,352.0
2011-06-30,288.0
2011-03-31,294.0
2010-12-31,240.0
2010-09-30,254.0
2010-06-30,293.0
2010-03-31,217.0
2009-12-31,306.0
2009-09-30,278.0
2009-06-30,143.0
2009-03-31,244.0
